"System","Functional","BasisSet","Distance","Nucleus","HF_Energy","DFA_Energy","SIE_estimate"
"Triangle","wB97M-V","def2-QZVPP",5.7,"H",-0.4077738733,-0.4517565588,-0.0439826855
"Triangle","wB97M-V","def2-QZVPP",5.8,"H",-0.4093009854,-0.4532985022,-0.0439975168
"Triangle","wB97M-V","def2-QZVPP",5.9,"H",-0.4107840778,-0.4547942779,-0.0440102001
"Triangle","wB97M-V","def2-QZVPP",6,"H",-0.4122243531,-0.4562453049,-0.0440209518
"Triangle","wB97M-V","def2-QZVPP",6.1,"H",-0.4136230588,-0.457653154,-0.0440300952
"Triangle","wB97M-V","def2-QZVPP",6.2,"H",-0.4149814697,-0.4590193725,-0.0440379028
"Triangle","wB97M-V","def2-QZVPP",6.3,"H",-0.4163008739,-0.4603454718,-0.0440445979
"Triangle","wB97M-V","def2-QZVPP",6.4,"H",-0.4175825614,-0.461632952,-0.0440503906
"Triangle","wB97M-V","def2-QZVPP",6.5,"H",-0.418827813,-0.4628831822,-0.0440553692
"Triangle","wB97M-V","def2-QZVPP",6.6,"H",-0.420037891,-0.4640975372,-0.0440596462
"Triangle","wB97M-V","def2-QZVPP",6.7,"H",-0.4212140366,-0.465277383,-0.0440633464
"Triangle","wB97M-V","def2-QZVPP",6.8,"H",-0.4223574606,-0.4664240213,-0.0440665607
"Triangle","wB97M-V","def2-QZVPP",6.9,"H",-0.423469344,-0.4675387035,-0.0440693595
"Triangle","wB97M-V","def2-QZVPP",7,"H",-0.4245508331,-0.4686226436,-0.0440718105
"Triangle","wB97M-V","def2-QZVPP",7.1,"H",-0.4256030361,-0.4696770102,-0.0440739741
"Triangle","wB97M-V","def2-QZVPP",7.2,"H",-0.4266270255,-0.4707029091,-0.0440758836
"Triangle","wB97M-V","def2-QZVPP",7.3,"H",-0.4276238335,-0.471701414,-0.0440775805
"Triangle","wB97M-V","def2-QZVPP",7.4,"H",-0.4285944552,-0.472673546,-0.0440790908
"Triangle","wB97M-V","def2-QZVPP",7.5,"H",-0.4295398472,-0.4736202783,-0.0440804311
"Triangle","wB97M-V","def2-QZVPP",7.6,"H",-0.4304609264,-0.4745425409,-0.0440816145
"Triangle","wB97M-V","def2-QZVPP",7.7,"H",-0.4313585744,-0.4754412294,-0.044082655
"Triangle","wB97M-V","def2-QZVPP",7.8,"H",-0.4322336356,-0.4763172044,-0.0440835688
"Triangle","wB97M-V","def2-QZVPP",7.9,"H",-0.433086919,-0.4771712933,-0.0440843743
"Triangle","wB97M-V","def2-QZVPP",8,"H",-0.4339192004,-0.4780042912,-0.0440850908
"Triangle","wB97M-V","def2-QZVPP",8.1,"H",-0.4347312209,-0.4788169566,-0.0440857357
"Triangle","wB97M-V","def2-QZVPP",8.2,"H",-0.435523692,-0.4796100147,-0.0440863227
"Triangle","wB97M-V","def2-QZVPP",8.3,"H",-0.4362972929,-0.4803841548,-0.0440868619
"Triangle","wB97M-V","def2-QZVPP",8.4,"H",-0.4370526751,-0.4811400352,-0.0440873601
"Triangle","wB97M-V","def2-QZVPP",8.5,"H",-0.4377904623,-0.4818782843,-0.044087822
"Triangle","wB97M-V","def2-QZVPP",8.6,"H",-0.4385112503,-0.4825995015,-0.0440882512
"Triangle","wB97M-V","def2-QZVPP",8.7,"H",-0.4392156112,-0.4833042613,-0.0440886501
"Triangle","wB97M-V","def2-QZVPP",8.8,"H",-0.4399040912,-0.4839931127,-0.0440890215
"Triangle","wB97M-V","def2-QZVPP",8.9,"H",-0.4405772148,-0.4846665824,-0.0440893676
"Triangle","wB97M-V","def2-QZVPP",9,"H",-0.4412354843,-0.4853251756,-0.0440896913
"Triangle","wB97M-V","def2-QZVPP",9.1,"H",-0.44187938,-0.4859693753,-0.0440899953
"Triangle","wB97M-V","def2-QZVPP",9.2,"H",-0.4425093639,-0.4865996457,-0.0440902818
"Triangle","wB97M-V","def2-QZVPP",9.3,"H",-0.4431258773,-0.4872164292,-0.0440905519
"Triangle","wB97M-V","def2-QZVPP",9.4,"H",-0.4437293446,-0.4878201497,-0.0440908051
"Triangle","wB97M-V","def2-QZVPP",9.5,"H",-0.4443201729,-0.488411213,-0.0440910401
"Triangle","wB97M-V","def2-QZVPP",9.6,"H",-0.4448987521,-0.4889900069,-0.0440912548
"Triangle","wB97M-V","def2-QZVPP",9.7,"H",-0.4454654575,-0.4895569052,-0.0440914477
"Triangle","wB97M-V","def2-QZVPP",9.8,"H",-0.4460206483,-0.4901122668,-0.0440916185
"Triangle","wB97M-V","def2-QZVPP",9.9,"H",-0.4465646705,-0.4906564384,-0.0440917679
"Triangle","wB97M-V","def2-QZVPP",10,"H",-0.4470978566,-0.4911897553,-0.0440918987
"Triangle","wB97M-V","def2-QZVPP",10.1,"H",-0.4476205252,-0.4917125396,-0.0440920144
"Triangle","wB97M-V","def2-QZVPP",10.2,"H",-0.4481329836,-0.4922251033,-0.0440921197
"Triangle","wB97M-V","def2-QZVPP",10.3,"H",-0.4486355272,-0.4927277455,-0.0440922183
"Triangle","wB97M-V","def2-QZVPP",10.4,"H",-0.4491284399,-0.4932207543,-0.0440923144
"Triangle","wB97M-V","def2-QZVPP",10.5,"H",-0.4496119966,-0.4937044074,-0.0440924108
"Triangle","wB97M-V","def2-QZVPP",10.6,"H",-0.4500864576,-0.4941789668,-0.0440925092
"Triangle","wB97M-V","def2-QZVPP",10.7,"H",-0.4505520781,-0.4946446884,-0.0440926103
"Triangle","wB97M-V","def2-QZVPP",10.8,"H",-0.4510091019,-0.4951018157,-0.0440927138
"Triangle","wB97M-V","def2-QZVPP",10.9,"H",-0.4514577646,-0.4955505839,-0.0440928193
"Triangle","wB97M-V","def2-QZVPP",11,"H",-0.4518982928,-0.4959912184,-0.0440929256
"Triangle","wB97M-V","def2-QZVPP",11.1,"H",-0.4523309055,-0.4964239373,-0.0440930318
"Triangle","wB97M-V","def2-QZVPP",11.2,"H",-0.4527558139,-0.4968489509,-0.0440931369999999
"Triangle","wB97M-V","def2-QZVPP",11.3,"H",-0.4531732211,-0.4972664616,-0.0440932405
"Triangle","wB97M-V","def2-QZVPP",11.4,"H",-0.4535833242,-0.4976766658,-0.0440933415999999
"Triangle","wB97M-V","def2-QZVPP",11.5,"H",-0.4539863124,-0.4980797522,-0.0440934398
"Triangle","wB97M-V","def2-QZVPP",11.6,"H",-0.4543823693,-0.4984759041,-0.0440935348
"Triangle","wB97M-V","def2-QZVPP",11.7,"H",-0.4547716719,-0.4988652984,-0.0440936265
"Triangle","wB97M-V","def2-QZVPP",11.8,"H",-0.455154391,-0.4992481056,-0.0440937146
"Triangle","wB97M-V","def2-QZVPP",11.9,"H",-0.4555306922,-0.4996244914,-0.0440937992
"Triangle","wB97M-V","def2-QZVPP",12,"H",-0.4559007352,-0.4999946151,-0.0440938799
"Triangle","wB97M-V","def2-QZVPP",12.1,"H",-0.4562646747,-0.5003586316,-0.0440939569000001
"Triangle","wB97M-V","def2-QZVPP",12.2,"H",-0.4566226602,-0.5007166908,-0.0440940306000001
"Triangle","wB97M-V","def2-QZVPP",12.3,"H",-0.4569748365,-0.5010689371,-0.0440941006
"Triangle","wB97M-V","def2-QZVPP",12.4,"H",-0.4573213436,-0.5014155112,-0.0440941676000001
"Triangle","wB97M-V","def2-QZVPP",12.5,"H",-0.4576623172,-0.5017565483,-0.0440942311
"Triangle","PBE0","def2-QZVPP",0.1,"H",11.729139652,11.7386237331,0.0094840811000001
"Triangle","PBE0","def2-QZVPP",0.2,"H",4.2938336555,4.3026865135,0.00885285800000002
"Triangle","PBE0","def2-QZVPP",0.3,"H",2.072262765,2.0793948556,0.00713209059999986
"Triangle","PBE0","def2-QZVPP",0.4,"H",1.0903157732,1.0955496541,0.0052338809000001
"Triangle","PBE0","def2-QZVPP",0.5,"H",0.5722151832,0.5754904507,0.00327526750000007
"Triangle","PBE0","def2-QZVPP",0.6,"H",0.2688373739,0.270231237,0.0013938631
"Triangle","PBE0","def2-QZVPP",0.7,"H",0.078639359,0.0782594953,-0.00037986370000001
"Triangle","PBE0","def2-QZVPP",0.8,"H",-0.046463467,-0.048526886,-0.002063419
"Triangle","PBE0","def2-QZVPP",0.9,"H",-0.1316687581,-0.1353491938,-0.00368043569999998
"Triangle","PBE0","def2-QZVPP",1,"H",-0.1912312373,-0.196480568,-0.0052493307
"Triangle","PBE0","def2-QZVPP",1.1,"H",-0.2337018991,-0.2404873121,-0.00678541299999999
"Triangle","PBE0","def2-QZVPP",1.2,"H",-0.2644459199,-0.2727491022,-0.00830318229999999
"Triangle","PBE0","def2-QZVPP",1.3,"H",-0.2869575543,-0.2967756849,-0.00981813060000003
"Triangle","PBE0","def2-QZVPP",1.4,"H",-0.3035830142,-0.3149319033,-0.0113488891
"Triangle","PBE0","def2-QZVPP",1.5,"H",-0.3159368404,-0.3288508652,-0.0129140248
"Triangle","PBE0","def2-QZVPP",1.6,"H",-0.3251549611,-0.3396850641,-0.014530103
"Triangle","PBE0","def2-QZVPP",1.7,"H",-0.3320530338,-0.348265456,-0.0162124222
"Triangle","PBE0","def2-QZVPP",1.8,"H",-0.3372260881,-0.3552007807,-0.0179746926
"Triangle","PBE0","def2-QZVPP",1.9,"H",-0.3411136423,-0.3609419743,-0.019828332
"Triangle","PBE0","def2-QZVPP",2,"H",-0.3440447707,-0.3658259785,-0.0217812078
"Triangle","PBE0","def2-QZVPP",2.1,"H",-0.3462691906,-0.3701066786,-0.023837488
"Triangle","PBE0","def2-QZVPP",2.2,"H",-0.3479778455,-0.3739766076,-0.0259987621
"Triangle","PBE0","def2-QZVPP",2.3,"H",-0.3493170382,-0.3775820803,-0.0282650421
"Triangle","PBE0","def2-QZVPP",2.4,"H",-0.3503999628,-0.3810343305,-0.0306343677
"Triangle","PBE0","def2-QZVPP",2.5,"H",-0.351317645,-0.3844181336,-0.0331004886
"Triangle","PBE0","def2-QZVPP",2.6,"H",-0.3521489627,-0.3877979469,-0.0356489842
"Triangle","PBE0","def2-QZVPP",2.7,"H",-0.3529674699,-0.3912228529,-0.038255383
"Triangle","PBE0","def2-QZVPP",2.8,"H",-0.3538423624,-0.3947207164,-0.040878354
"Triangle","PBE0","def2-QZVPP",2.9,"H",-0.3548333674,-0.3983099979,-0.0434766305
"Triangle","PBE0","def2-QZVPP",3,"H",-0.355983272,-0.4019855455,-0.0460022735
"Triangle","PBE0","def2-QZVPP",3.1,"H",-0.3573133519,-0.4057337036,-0.0484203517
"Triangle","PBE0","def2-QZVPP",3.2,"H",-0.358824449,-0.409533542,-0.050709093
"Triangle","PBE0","def2-QZVPP",3.3,"H",-0.3605023719,-0.4133608815,-0.0528585096
"Triangle","PBE0","def2-QZVPP",3.4,"H",-0.3623244756,-0.4171915386,-0.054867063
"Triangle","PBE0","def2-QZVPP",3.5,"H",-0.3642650519,-0.4210036699,-0.056738618
"Triangle","PBE0","def2-QZVPP",3.6,"H",-0.3662987264,-0.4247783678,-0.0584796414
"Triangle","PBE0","def2-QZVPP",3.7,"H",-0.3684021804,-0.4284994057,-0.0600972253
"Triangle","PBE0","def2-QZVPP",3.8,"H",-0.3705547744,-0.4321545007,-0.0615997263
"Triangle","PBE0","def2-QZVPP",3.9,"H",-0.3727386016,-0.4357342547,-0.0629956531
"Triangle","PBE0","def2-QZVPP",4,"H",-0.3749383094,-0.4392305779,-0.0642922685
"Triangle","PBE0","def2-QZVPP",4.1,"H",-0.3771408299,-0.4426380484,-0.0654972185
"Triangle","PBE0","def2-QZVPP",4.2,"H",-0.3793351269,-0.4459535293,-0.0666184024
"Triangle","PBE0","def2-QZVPP",4.3,"H",-0.3815119563,-0.4491746422,-0.0676626859
"Triangle","PBE0","def2-QZVPP",4.4,"H",-0.3836636521,-0.4522999772,-0.0686363251
"Triangle","PBE0","def2-QZVPP",4.5,"H",-0.3857839494,-0.4553294525,-0.0695455031
"Triangle","PBE0","def2-QZVPP",4.6,"H",-0.3878678066,-0.4582636804,-0.0703958738
"Triangle","PBE0","def2-QZVPP",4.7,"H",-0.3899112617,-0.4611039163,-0.0711926546
"Triangle","PBE0","def2-QZVPP",4.8,"H",-0.3919112876,-0.4638519262,-0.0719406386
"Triangle","PBE0","def2-QZVPP",4.9,"H",-0.3938656609,-0.4665097207,-0.0726440598
"Triangle","PBE0","def2-QZVPP",5,"H",-0.3957728512,-0.4690796073,-0.0733067561
"Triangle","PBE0","def2-QZVPP",5.1,"H",-0.3976319065,-0.4715641735,-0.073932267
"Triangle","PBE0","def2-QZVPP",5.2,"H",-0.3994423652,-0.4739662874,-0.0745239222
"Triangle","PBE0","def2-QZVPP",5.3,"H",-0.4012041684,-0.4762887877,-0.0750846193
"Triangle","PBE0","def2-QZVPP",5.4,"H",-0.4029175837,-0.4785345018,-0.0756169181
"Triangle","PBE0","def2-QZVPP",5.5,"H",-0.4045831482,-0.4807062702,-0.076123122
"Triangle","PBE0","def2-QZVPP",5.6,"H",-0.4062016067,-0.4828069635,-0.0766053568
"Triangle","PBE0","def2-QZVPP",5.7,"H",-0.4077738733,-0.4848394163,-0.077065543
"Triangle","PBE0","def2-QZVPP",5.8,"H",-0.4093009854,-0.4868064031,-0.0775054177
"Triangle","PBE0","def2-QZVPP",5.9,"H",-0.4107840778,-0.4887105956,-0.0779265178
"Triangle","PBE0","def2-QZVPP",6,"H",-0.4122243531,-0.4905545766,-0.0783302235
"Triangle","PBE0","def2-QZVPP",6.1,"H",-0.4136230588,-0.4923408375,-0.0787177787
"Triangle","PBE0","def2-QZVPP",6.2,"H",-0.4149814697,-0.4940717584,-0.0790902887
"Triangle","PBE0","def2-QZVPP",6.3,"H",-0.4163008739,-0.4957496348,-0.0794487609
"Triangle","PBE0","def2-QZVPP",6.4,"H",-0.4175825614,-0.4973766946,-0.0797941332
"Triangle","PBE0","def2-QZVPP",6.5,"H",-0.418827813,-0.498955069,-0.080127256
"Triangle","PBE0","def2-QZVPP",6.6,"H",-0.420037891,-0.5004867888,-0.0804488978
"Triangle","PBE0","def2-QZVPP",6.7,"H",-0.4212140366,-0.5019737772,-0.0807597406
"Triangle","PBE0","def2-QZVPP",6.8,"H",-0.4223574606,-0.5034178466,-0.081060386
"Triangle","PBE0","def2-QZVPP",6.9,"H",-0.423469344,-0.5048207283,-0.0813513843
"Triangle","PBE0","def2-QZVPP",7,"H",-0.4245508331,-0.5061840895,-0.0816332564
"Triangle","PBE0","def2-QZVPP",7.1,"H",-0.4256030361,-0.5075095328,-0.0819064967
"Triangle","PBE0","def2-QZVPP",7.2,"H",-0.4266270255,-0.5087985923,-0.0821715668
"Triangle","PBE0","def2-QZVPP",7.3,"H",-0.4276238335,-0.5100527188,-0.0824288853
"Triangle","PBE0","def2-QZVPP",7.4,"H",-0.4285944552,-0.5112732787,-0.0826788234999999
"Triangle","PBE0","def2-QZVPP",7.5,"H",-0.4295398472,-0.512461566,-0.0829217188
"Triangle","PBE0","def2-QZVPP",7.6,"H",-0.4304609264,-0.5136188138,-0.0831578874
"Triangle","PBE0","def2-QZVPP",7.7,"H",-0.4313585744,-0.5147461853,-0.0833876109
"Triangle","PBE0","def2-QZVPP",7.8,"H",-0.4322336356,-0.515844815,-0.0836111794
"Triangle","PBE0","def2-QZVPP",7.9,"H",-0.433086919,-0.5169157774,-0.0838288584
"Triangle","PBE0","def2-QZVPP",8,"H",-0.4339192004,-0.5179601102,-0.0840409098
"Triangle","PBE0","def2-QZVPP",8.1,"H",-0.4347312209,-0.5189787862,-0.0842475653
"Triangle","PBE0","def2-QZVPP",8.2,"H",-0.435523692,-0.5199727473,-0.0844490553
"Triangle","PBE0","def2-QZVPP",8.3,"H",-0.4362972929,-0.5209430842,-0.0846457913
"Triangle","PBE0","def2-QZVPP",8.4,"H",-0.4370526751,-0.5218901932,-0.0848375181
"Triangle","PBE0","def2-QZVPP",8.5,"H",-0.4377904623,-0.5228149008,-0.0850244385
"Triangle","PBE0","def2-QZVPP",8.6,"H",-0.4385112503,-0.5237183535,-0.0852071032
"Triangle","PBE0","def2-QZVPP",8.7,"H",-0.4392156112,-0.5246010849,-0.0853854737
"Triangle","PBE0","def2-QZVPP",8.8,"H",-0.4399040912,-0.525463798,-0.0855597068
"Triangle","PBE0","def2-QZVPP",8.9,"H",-0.4405772148,-0.526307168,-0.0857299532
"Triangle","PBE0","def2-QZVPP",9,"H",-0.4412354843,-0.5271318402,-0.0858963559000001
"Triangle","PBE0","def2-QZVPP",9.1,"H",-0.44187938,-0.5279384301,-0.0860590501
"Triangle","PBE0","def2-QZVPP",9.2,"H",-0.4425093639,-0.5287275132,-0.0862181493
"Triangle","PBE0","def2-QZVPP",9.3,"H",-0.4431258773,-0.5294999292,-0.0863740519
"Triangle","PBE0","def2-QZVPP",9.4,"H",-0.4437293446,-0.5302556798,-0.0865263352
"Triangle","PBE0","def2-QZVPP",9.5,"H",-0.4443201729,-0.5309955641,-0.0866753912000001
"Triangle","PBE0","def2-QZVPP",9.6,"H",-0.4448987521,-0.5317200518,-0.0868212997
"Triangle","PBE0","def2-QZVPP",9.7,"H",-0.4454654575,-0.5324296799,-0.0869642224
"Triangle","PBE0","def2-QZVPP",9.8,"H",-0.4460206483,-0.5331247763,-0.087104128
"Triangle","PBE0","def2-QZVPP",9.9,"H",-0.4465646705,-0.5338057714,-0.0872411009
"Triangle","PBE0","def2-QZVPP",10,"H",-0.4470978566,-0.5344730986,-0.087375242
"Triangle","PBE0","def2-QZVPP",10.1,"H",-0.4476205252,-0.5351273378,-0.0875068126
"Triangle","PBE0","def2-QZVPP",10.2,"H",-0.4481329836,-0.5357687747,-0.0876357911
"Triangle","PBE0","def2-QZVPP",10.3,"H",-0.4486355272,-0.5363979138,-0.0877623866
"Triangle","PBE0","def2-QZVPP",10.4,"H",-0.4491284399,-0.5370151458,-0.0878867059
"Triangle","PBE0","def2-QZVPP",10.5,"H",-0.4496119966,-0.5376204156,-0.0880084189999999
"Triangle","PBE0","def2-QZVPP",10.6,"H",-0.4500864576,-0.5382146265,-0.0881281689
"Triangle","PBE0","def2-QZVPP",10.7,"H",-0.4505520781,-0.5387982174,-0.0882461393
"Triangle","PBE0","def2-QZVPP",10.8,"H",-0.4510091019,-0.5393701212,-0.0883610193000001
"Triangle","PBE0","def2-QZVPP",10.9,"H",-0.4514577646,-0.5399315332,-0.0884737686
"Triangle","PBE0","def2-QZVPP",11,"H",-0.4518982928,-0.5404830758,-0.088584783
"Triangle","PBE0","def2-QZVPP",11.1,"H",-0.4523309055,-0.5410246807,-0.0886937752
"Triangle","PBE0","def2-QZVPP",11.2,"H",-0.4527558139,-0.5415567602,-0.0888009463
"Triangle","PBE0","def2-QZVPP",11.3,"H",-0.4531732211,-0.5420786758,-0.0889054547
"Triangle","PBE0","def2-QZVPP",11.4,"H",-0.4535833242,-0.542592939,-0.0890096148
"Triangle","PBE0","def2-QZVPP",11.5,"H",-0.4539863124,-0.543099648,-0.0891133356
"Triangle","PBE0","def2-QZVPP",11.6,"H",-0.4543823693,-0.5435944991,-0.0892121298
"Triangle","PBE0","def2-QZVPP",11.7,"H",-0.4547716719,-0.5440809853,-0.0893093134
"Triangle","PBE0","def2-QZVPP",11.8,"H",-0.455154391,-0.5445577312,-0.0894033402
"Triangle","PBE0","def2-QZVPP",11.9,"H",-0.4555306922,-0.5450279087,-0.0894972165
"Triangle","PBE0","def2-QZVPP",12,"H",-0.4559007352,-0.5454914796,-0.0895907444
"Triangle","PBE0","def2-QZVPP",12.1,"H",-0.4562646747,-0.5459454289,-0.0896807542
"Triangle","PBE0","def2-QZVPP",12.2,"H",-0.4566226602,-0.5463947058,-0.0897720456000001
"Triangle","PBE0","def2-QZVPP",12.3,"H",-0.4569748365,-0.5468341549,-0.0898593184
"Triangle","PBE0","def2-QZVPP",12.4,"H",-0.4573213436,-0.5472669025,-0.0899455589
"Triangle","PBE0","def2-QZVPP",12.5,"H",-0.4576623172,-0.5476929466,-0.0900306294
"Linear 4","LDA","def2-QZVPP",0.1,"H",16.7880642804,16.8905379465,0.1024736661
"Linear 4","LDA","def2-QZVPP",0.2,"H",6.6985544322,6.7714740262,0.072919594
"Linear 4","LDA","def2-QZVPP",0.3,"H",3.7189521285,3.7734962081,0.0545440796000003
"Linear 4","LDA","def2-QZVPP",0.4,"H",2.3744846459,2.4166593591,0.0421747132000001
"Linear 4","LDA","def2-QZVPP",0.5,"H",1.6364418879,1.6696866335,0.0332447456
"Linear 4","LDA","def2-QZVPP",0.6,"H",1.1817163058,1.2081568139,0.0264405081000001
"Linear 4","LDA","def2-QZVPP",0.7,"H",0.8791618663,0.9001949356,0.0210330692999999
"Linear 4","LDA","def2-QZVPP",0.8,"H",0.6664000261,0.6829873511,0.0165873249999999
"Linear 4","LDA","def2-QZVPP",0.9,"H",0.5103696127,0.5231915111,0.0128218983999999
"Linear 4","LDA","def2-QZVPP",1,"H",0.3920992713,0.4016479989,0.00954872760000003
"Linear 4","LDA","def2-QZVPP",1.1,"H",0.2999996599,0.3066386135,0.0066389536
"Linear 4","LDA","def2-QZVPP",1.2,"H",0.2266331755,0.2306326331,0.00399945760000001
"Linear 4","LDA","def2-QZVPP",1.3,"H",0.1670407136,0.1686009372,0.00156022359999999
"Linear 4","LDA","def2-QZVPP",1.4,"H",0.1178080441,0.1170758391,-0.000732205
"Linear 4","LDA","def2-QZVPP",1.5,"H",0.0765175585,0.0735988313,-0.0029187272
"Linear 4","LDA","def2-QZVPP",1.6,"H",0.0414160831,0.0363857192,-0.0050303639
"Linear 4","LDA","def2-QZVPP",1.7,"H",0.0112067446,0.0041164142,-0.0070903304
"Linear 4","LDA","def2-QZVPP",1.8,"H",-0.0150861643,-0.0242018982,-0.0091157339
"Linear 4","LDA","def2-QZVPP",1.9,"H",-0.0382077871,-0.0493266167,-0.0111188296
"Linear 4","LDA","def2-QZVPP",2,"H",-0.058735186,-0.0718430159,-0.0131078299
"Linear 4","LDA","def2-QZVPP",2.1,"H",-0.0771212145,-0.0922086433,-0.0150874288
"Linear 4","LDA","def2-QZVPP",2.2,"H",-0.0937257476,-0.110784965,-0.0170592174
"Linear 4","LDA","def2-QZVPP",2.3,"H",-0.1088382488,-0.1278601832,-0.0190219344
"Linear 4","LDA","def2-QZVPP",2.4,"H",-0.1226940872,-0.1436656165,-0.0209715293
"Linear 4","LDA","def2-QZVPP",2.5,"H",-0.1354859825,-0.158387243,-0.0229012605
"Linear 4","LDA","def2-QZVPP",2.6,"H",-0.1473716766,-0.1721737688,-0.0248020922
"Linear 4","LDA","def2-QZVPP",2.7,"H",-0.1584791518,-0.1851427337,-0.0266635819
"Linear 4","LDA","def2-QZVPP",2.8,"H",-0.168910816,-0.1973858986,-0.0284750826
"Linear 4","LDA","def2-QZVPP",2.9,"H",-0.1787476332,-0.2089745087,-0.0302268755
"Linear 4","LDA","def2-QZVPP",3,"H",-0.1880534091,-0.2199644835,-0.0319110744
"Linear 4","LDA","def2-QZVPP",3.1,"H",-0.196878884,-0.2304009541,-0.0335220701
"Linear 4","LDA","def2-QZVPP",3.2,"H",-0.2052652098,-0.2403217589,-0.0350565491
"Linear 4","LDA","def2-QZVPP",3.3,"H",-0.2132466076,-0.2497599324,-0.0365133248
"Linear 4","LDA","def2-QZVPP",3.4,"H",-0.2208522527,-0.2587451225,-0.0378928698
"Linear 4","LDA","def2-QZVPP",3.5,"H",-0.2281075589,-0.2673044545,-0.0391968956
"Linear 4","LDA","def2-QZVPP",3.6,"H",-0.2350350359,-0.2754631169,-0.040428081
"Linear 4","LDA","def2-QZVPP",3.7,"H",-0.2416548932,-0.2832445726,-0.0415896794
"Linear 4","LDA","def2-QZVPP",3.8,"H",-0.2479854537,-0.2906707231,-0.0426852694
"Linear 4","LDA","def2-QZVPP",3.9,"H",-0.254043464,-0.2977621533,-0.0437186893
"Linear 4","LDA","def2-QZVPP",4,"H",-0.25984433,-0.3045381816,-0.0446938516
"Linear 4","LDA","def2-QZVPP",4.1,"H",-0.2654022977,-0.3110168664,-0.0456145687
"Linear 4","LDA","def2-QZVPP",4.2,"H",-0.2707305984,-0.3172151496,-0.0464845512
"Linear 4","LDA","def2-QZVPP",4.3,"H",-0.2758415635,-0.3231489672,-0.0473074037
"Linear 4","LDA","def2-QZVPP",4.4,"H",-0.2807467187,-0.3288332478,-0.0480865291
"Linear 4","LDA","def2-QZVPP",4.5,"H",-0.2854568609,-0.3342819373,-0.0488250764
"Linear 4","LDA","def2-QZVPP",4.6,"H",-0.2899821229,-0.3395080988,-0.0495259759
"Linear 4","LDA","def2-QZVPP",4.7,"H",-0.2943320278,-0.3445240035,-0.0501919757
"Linear 4","LDA","def2-QZVPP",4.8,"H",-0.2985155352,-0.3493420989,-0.0508265637
"Linear 4","LDA","def2-QZVPP",4.9,"H",-0.3025410817,-0.3539711997,-0.051430118
"Linear 4","LDA","def2-QZVPP",5,"H",-0.3064166161,-0.3584223979,-0.0520057818
"Linear 4","LDA","def2-QZVPP",5.1,"H",-0.3101496312,-0.362705122,-0.0525554908
"Linear 4","LDA","def2-QZVPP",5.2,"H",-0.3137471917,-0.3668282403,-0.0530810486
"Linear 4","LDA","def2-QZVPP",5.3,"H",-0.3172159608,-0.3708000953,-0.0535841345
"Linear 4","LDA","def2-QZVPP",5.4,"H",-0.3205622233,-0.3746284995,-0.0540662762
"Linear 4","LDA","def2-QZVPP",5.5,"H",-0.3237919087,-0.378320744,-0.0545288353
"Linear 4","LDA","def2-QZVPP",5.6,"H",-0.3269106117,-0.3818836502,-0.0549730385
"Linear 4","LDA","def2-QZVPP",5.7,"H",-0.329923612,-0.3853236455,-0.0554000335
"Linear 4","LDA","def2-QZVPP",5.8,"H",-0.332835893,-0.3886468072,-0.0558109142
"Linear 4","LDA","def2-QZVPP",5.9,"H",-0.3356521594,-0.3918588561,-0.0562066967
"Linear 4","LDA","def2-QZVPP",6,"H",-0.3383768535,-0.3949651386,-0.0565882851
"Linear 4","LDA","def2-QZVPP",6.1,"H",-0.3410141713,-0.3979706413,-0.05695647
"Linear 4","LDA","def2-QZVPP",6.2,"H",-0.3435680769,-0.4008800442,-0.0573119673
"Linear 4","LDA","def2-QZVPP",6.3,"H",-0.3460423164,-0.4036977806,-0.0576554642
"Linear 4","LDA","def2-QZVPP",6.4,"H",-0.3484404312,-0.4064280651,-0.0579876339
"Linear 4","LDA","def2-QZVPP",6.5,"H",-0.35076577,-0.4090748827,-0.0583091127
"Linear 4","LDA","def2-QZVPP",6.6,"H",-0.3530215007,-0.4116419695,-0.0586204688
"Linear 4","LDA","def2-QZVPP",6.7,"H",-0.3552106206,-0.4141328153,-0.0589221947
"Linear 4","LDA","def2-QZVPP",6.8,"H",-0.357335967,-0.4165506934,-0.0592147264
"Linear 4","LDA","def2-QZVPP",6.9,"H",-0.3594002268,-0.4188987018,-0.059498475
"Linear 4","LDA","def2-QZVPP",7,"H",-0.3614059449,-0.4211797954,-0.0597738505
"Linear 4","LDA","def2-QZVPP",7.1,"H",-0.3633555334,-0.4233997194,-0.060044186
"Linear 4","LDA","def2-QZVPP",7.2,"H",-0.3652512788,-0.4255550752,-0.0603037964
"Linear 4","LDA","def2-QZVPP",7.3,"H",-0.3670953497,-0.4276515721,-0.0605562224
"Linear 4","LDA","def2-QZVPP",7.4,"H",-0.3688898036,-0.4296915603,-0.0608017567
"Linear 4","LDA","def2-QZVPP",7.5,"H",-0.3706365937,-0.4316772466,-0.0610406529
"Linear 4","LDA","def2-QZVPP",7.6,"H",-0.3723375747,-0.4336107259,-0.0612731512
"Linear 4","LDA","def2-QZVPP",7.7,"H",-0.3739945087,-0.4354940059,-0.0614994972
"Linear 4","LDA","def2-QZVPP",7.8,"H",-0.3756090711,-0.4373290187,-0.0617199476
"Linear 4","LDA","def2-QZVPP",7.9,"H",-0.3771828545,-0.4391176183,-0.0619347638
